Zeitstempel;Zeit in ms seit 01.01.1970;Kompasskurs Azimuth;Differenz SimplePIDController;Rudderposition SimplePIDController;Pilot Rudderposition;AKSEN Winkel Rudderposition
2013-03-27 13:08:21:0396;1364386101396;;-12.288888888888891;;;
2013-03-27 13:08:21:0396;1364386101396;;;72.62933333333334;;
2013-03-27 13:08:21:0469;1364386101469;189.5;;;;
2013-03-27 13:08:21:0556;1364386101556;;;;;72
2013-03-27 13:08:21:0706;1364386101706;192.4;;;;
2013-03-27 13:08:21:0764;1364386101764;;-13.822222222222223;;;
2013-03-27 13:08:21:0764;1364386101764;;;69.12311111111111;;
2013-03-27 13:08:21:0928;1364386101928;;;;;69
2013-03-27 13:08:21:0940;1364386101940;195.05;;;;
2013-03-27 13:08:22:0128;1364386102128;;-13.088888888888889;;;
2013-03-27 13:08:22:0128;1364386102128;;;66.16822222222223;;
2013-03-27 13:08:22:0178;1364386102178;195.8;;;;
2013-03-27 13:08:22:0282;1364386102282;;;;;66
2013-03-27 13:08:22:0416;1364386102416;196.1;;;;
2013-03-27 13:08:22:0482;1364386102482;;-10.844444444444449;;;
2013-03-27 13:08:22:0482;1364386102482;;;63.598444444444446;;
2013-03-27 13:08:22:0622;1364386102622;;;;;63
2013-03-27 13:08:22:0652;1364386102652;194.1;;;;
2013-03-27 13:08:22:0822;1364386102822;;-6.333333333333329;;;
2013-03-27 13:08:22:0822;1364386102822;;;61.61777777777778;;
2013-03-27 13:08:22:0890;1364386102890;191.8;;;;
2013-03-27 13:08:22:0958;1364386102958;;;;;61
2013-03-27 13:08:23:0128;1364386103128;187.75;;;;
2013-03-27 13:08:23:0158;1364386103158;;0.9555555555555557;;;
2013-03-27 13:08:23:0158;1364386103158;;;61.376666666666665;;
2013-03-27 13:08:23:0315;1364386103315;;;;;61
2013-03-27 13:08:23:0366;1364386103366;182.1;;;;
2013-03-27 13:08:23:0516;1364386103516;;4.733333333333334;;;
2013-03-27 13:08:23:0516;1364386103516;;;62.330666666666666;;
2013-03-27 13:08:23:0603;1364386103603;179.6;;;;
2013-03-27 13:08:23:0672;1364386103672;;;;;62
2013-03-27 13:08:23:0849;1364386103849;176.25;;;;
2013-03-27 13:08:23:0872;1364386103872;;8.666666666666671;;;
2013-03-27 13:08:23:0872;1364386103872;;;64.36133333333333;;
2013-03-27 13:08:24:0026;1364386104026;;;;;64
2013-03-27 13:08:24:0082;1364386104082;173.8;;;;
2013-03-27 13:08:24:0226;1364386104226;;9.333333333333329;;;
2013-03-27 13:08:24:0226;1364386104226;;;66.61466666666666;;
2013-03-27 13:08:24:0322;1364386104322;169.85;;;;
2013-03-27 13:08:24:0440;1364386104440;;;;;66
2013-03-27 13:08:24:0558;1364386104558;169.2;;;;
2013-03-27 13:08:24:0640;1364386104640;;10.888888888888886;;;
2013-03-27 13:08:24:0640;1364386104640;;;69.09688888888888;;
2013-03-27 13:08:24:0780;1364386104780;;;;;69
2013-03-27 13:08:24:0795;1364386104795;166.25;;;;
2013-03-27 13:08:24:0980;1364386104980;;10.555555555555557;;;
2013-03-27 13:08:24:0980;1364386104980;;;72.12244444444444;;
2013-03-27 13:08:25:0033;1364386105033;162.15;;;;
2013-03-27 13:08:25:0120;1364386105120;;;;;72
2013-03-27 13:08:25:0271;1364386105271;158.8;;;;
2013-03-27 13:08:25:0320;1364386105320;;14.666666666666671;;;
2013-03-27 13:08:25:0320;1364386105320;;;76.25577777777778;;
2013-03-27 13:08:25:0508;1364386105508;155.85;;;;
2013-03-27 13:08:25:0526;1364386105526;;;;;76
2013-03-27 13:08:25:0726;1364386105726;;13.333333333333329;;;
2013-03-27 13:08:25:0726;1364386105726;;;80.06911111111111;;
2013-03-27 13:08:25:0761;1364386105761;156.85;;;;
2013-03-27 13:08:25:0896;1364386105896;;;;;80
2013-03-27 13:08:25:0990;1364386105990;159.7;;;;
2013-03-27 13:08:26:0097;1364386106097;;5.7777777777777715;;;
2013-03-27 13:08:26:0097;1364386106097;;;82.31355555555555;;
2013-03-27 13:08:26:0226;1364386106226;161.65;;;;
2013-03-27 13:08:26:0236;1364386106236;;;;;82
2013-03-27 13:08:26:0439;1364386106439;;2.0;;;
2013-03-27 13:08:26:0439;1364386106439;;;83.4268888888889;;
2013-03-27 13:08:26:0464;1364386106464;166.25;;;;
2013-03-27 13:08:26:0587;1364386106587;;;;;83
2013-03-27 13:08:26:0701;1364386106701;172.35;;;;
2013-03-27 13:08:26:0787;1364386106787;;-8.777777777777771;;;
2013-03-27 13:08:26:0787;1364386106787;;;81.75244444444445;;
2013-03-27 13:08:26:0940;1364386106940;180.05;;;;
2013-03-27 13:08:26:0942;1364386106942;;;;;81
2013-03-27 13:08:27:0143;1364386107143;;-13.75555555555556;;;
2013-03-27 13:08:27:0143;1364386107143;;;78.42022222222222;;
2013-03-27 13:08:27:0178;1364386107178;183.2;;;;
2013-03-27 13:08:27:0289;1364386107289;;;;;78
2013-03-27 13:08:27:0430;1364386107430;183.65;;;;
2013-03-27 13:08:27:0489;1364386107489;;-13.022222222222226;;;
2013-03-27 13:08:27:0489;1364386107489;;;75.466;;
2013-03-27 13:08:27:0639;1364386107639;;;;;75
2013-03-27 13:08:27:0654;1364386107654;183.6;;;;
2013-03-27 13:08:27:0839;1364386107839;;-10.022222222222226;;;
2013-03-27 13:08:27:0839;1364386107839;;;73.08577777777778;;
2013-03-27 13:08:27:0890;1364386107890;183.4;;;;
2013-03-27 13:08:27:0987;1364386107987;;;;;73
2013-03-27 13:08:28:0134;1364386108134;178.55;;;;
2013-03-27 13:08:28:0187;1364386108187;;-4.111111111111114;;;
2013-03-27 13:08:28:0187;1364386108187;;;72.46333333333334;;
2013-03-27 13:08:28:0344;1364386108344;;;;;72
2013-03-27 13:08:28:0371;1364386108371;172.6;;;;
2013-03-27 13:08:28:0544;1364386108544;;2.2222222222222285;;;
2013-03-27 13:08:28:0544;1364386108544;;;73.00555555555556;;
2013-03-27 13:08:28:0608;1364386108608;167.1;;;;
2013-03-27 13:08:28:0694;1364386108694;;;;;73
2013-03-27 13:08:28:0846;1364386108846;163.7;;;;
2013-03-27 13:08:28:0894;1364386108894;;9.222222222222229;;;
2013-03-27 13:08:28:0894;1364386108894;;;75.77777777777779;;
2013-03-27 13:08:29:0050;1364386109050;;;;;75
2013-03-27 13:08:29:0084;1364386109084;158.45;;;;
2013-03-27 13:08:29:0250;1364386109250;;11.666666666666671;;;
2013-03-27 13:08:29:0250;1364386109250;;;78.48111111111112;;
2013-03-27 13:08:29:0321;1364386109321;156.05;;;;
2013-03-27 13:08:29:0391;1364386109391;;;;;78
2013-03-27 13:08:29:0558;1364386109558;154.15;;;;
2013-03-27 13:08:29:0591;1364386109591;;12.222222222222229;;;
2013-03-27 13:08:29:0591;1364386109591;;;81.73666666666666;;
2013-03-27 13:08:29:0736;1364386109736;;;;;81
2013-03-27 13:08:29:0797;1364386109797;154.7;;;;
2013-03-27 13:08:29:0936;1364386109936;;9.222222222222229;;;
2013-03-27 13:08:29:0936;1364386109936;;;84.10888888888888;;
2013-03-27 13:08:30:0034;1364386110034;156.0;;;;
2013-03-27 13:08:30:0092;1364386110092;;;;;84
2013-03-27 13:08:30:0276;1364386110276;159.1;;;;
2013-03-27 13:08:30:0292;1364386110292;;1.7777777777777715;;;
2013-03-27 13:08:30:0292;1364386110292;;;85.34;;
2013-03-27 13:08:30:0502;1364386110502;;;;;85
2013-03-27 13:08:30:0514;1364386110514;162.05;;;;
2013-03-27 13:08:30:0702;1364386110702;;-1.8888888888888857;;;
2013-03-27 13:08:30:0702;1364386110702;;;85.44111111111111;;
2013-03-27 13:08:30:0752;1364386110752;168.35;;;;
2013-03-27 13:08:30:0860;1364386110860;;;;;85
2013-03-27 13:08:30:0990;1364386110990;171.3;;;;
2013-03-27 13:08:31:0060;1364386111060;;-9.888888888888886;;;
2013-03-27 13:08:31:0060;1364386111060;;;83.42222222222222;;
2013-03-27 13:08:31:0224;1364386111224;;;;;83
2013-03-27 13:08:31:0226;1364386111226;176.9;;;;
2013-03-27 13:08:31:0451;1364386111451;;-12.333333333333329;;;
2013-03-27 13:08:31:0451;1364386111451;;;80.71222222222222;;
2013-03-27 13:08:31:0491;1364386111491;180.3;;;;
2013-03-27 13:08:31:0620;1364386111620;;;;;80
2013-03-27 13:08:31:0726;1364386111726;183.45;;;;
2013-03-27 13:08:31:0820;1364386111820;;-15.022222222222226;;;
2013-03-27 13:08:31:0820;1364386111820;;;76.91666666666667;;
2013-03-27 13:08:31:0956;1364386111956;;;;;76
2013-03-27 13:08:31:0981;1364386111981;184.7;;;;
2013-03-27 13:08:32:0156;1364386112156;;-11.777777777777771;;;
2013-03-27 13:08:32:0156;1364386112156;;;73.57755555555556;;
2013-03-27 13:08:32:0207;1364386112207;185.85;;;;
2013-03-27 13:08:32:0298;1364386112298;;;;;73
2013-03-27 13:08:32:0445;1364386112445;187.35;;;;
2013-03-27 13:08:32:0498;1364386112498;;-11.044444444444444;;;
2013-03-27 13:08:32:0498;1364386112498;;;70.64311111111111;;
2013-03-27 13:08:32:0646;1364386112646;;;;;70
2013-03-27 13:08:32:0681;1364386112681;189.45;;;;
2013-03-27 13:08:32:0846;1364386112846;;-9.555555555555557;;;
2013-03-27 13:08:32:0846;1364386112846;;;67.90488888888889;;
2013-03-27 13:08:32:0920;1364386112920;190.95;;;;
2013-03-27 13:08:32:0982;1364386112982;;;;;67
2013-03-27 13:08:33:0156;1364386113156;192.1;;;;
2013-03-27 13:08:33:0182;1364386113182;;-8.822222222222223;;;
2013-03-27 13:08:33:0182;1364386113182;;;64.99266666666666;;
2013-03-27 13:08:33:0330;1364386113330;;;;;64
2013-03-27 13:08:33:0394;1364386113394;191.8;;;;
2013-03-27 13:08:33:0530;1364386113530;;-5.066666666666663;;;
2013-03-27 13:08:33:0530;1364386113530;;;62.843333333333334;;
2013-03-27 13:08:33:0632;1364386113632;192.15;;;;
2013-03-27 13:08:33:0664;1364386113664;;;;;62
2013-03-27 13:08:33:0864;1364386113864;;-3.822222222222223;;;
2013-03-27 13:08:33:0864;1364386113864;;;61.10377777777778;;
2013-03-27 13:08:33:0880;1364386113880;192.1;;;;
2013-03-27 13:08:34:0022;1364386114022;;;;;61
2013-03-27 13:08:34:0107;1364386114107;191.7;;;;
2013-03-27 13:08:34:0223;1364386114223;;-2.066666666666663;;;
2013-03-27 13:08:34:0223;1364386114223;;;60.504444444444445;;
2013-03-27 13:08:34:0349;1364386114349;192.4;;;;
2013-03-27 13:08:34:0360;1364386114360;;;;;60
2013-03-27 13:08:34:0560;1364386114560;;-1.8222222222222229;;;
2013-03-27 13:08:34:0560;1364386114560;;;59.544888888888885;;
2013-03-27 13:08:34:0587;1364386114587;192.3;;;;
2013-03-27 13:08:34:0696;1364386114696;;;;;59
2013-03-27 13:08:34:0824;1364386114824;190.7;;;;
2013-03-27 13:08:34:0896;1364386114896;;0.68888888888889;;;
2013-03-27 13:08:34:0896;1364386114896;;;59.154444444444444;;
2013-03-27 13:08:35:0052;1364386115052;;;;;59
2013-03-27 13:08:35:0061;1364386115061;189.25;;;;
2013-03-27 13:08:35:0252;1364386115252;;1.4444444444444429;;;
2013-03-27 13:08:35:0252;1364386115252;;;59.35022222222222;;
2013-03-27 13:08:35:0299;1364386115299;186.05;;;;
2013-03-27 13:08:35:0408;1364386115408;;;;;59
2013-03-27 13:08:35:0540;1364386115540;182.55;;;;
2013-03-27 13:08:35:0609;1364386115609;;6.733333333333334;;;
2013-03-27 13:08:35:0609;1364386115609;;;60.68688888888889;;
2013-03-27 13:08:35:0752;1364386115752;;;;;60
2013-03-27 13:08:35:0774;1364386115774;180.7;;;;
2013-03-27 13:08:35:0952;1364386115952;;7.24444444444444;;;
2013-03-27 13:08:35:0952;1364386115952;;;61.882;;
2013-03-27 13:08:36:0012;1364386116012;181.0;;;;
2013-03-27 13:08:36:0102;1364386116102;;;;;61
2013-03-27 13:08:36:0250;1364386116250;178.7;;;;
2013-03-27 13:08:36:0302;1364386116302;;7.888888888888886;;;
2013-03-27 13:08:36:0302;1364386116302;;;63.11555555555555;;
2013-03-27 13:08:36:0450;1364386116450;;;;;63
2013-03-27 13:08:36:0493;1364386116493;178.0;;;;
2013-03-27 13:08:36:0650;1364386116650;;6.7777777777777715;;;
2013-03-27 13:08:36:0650;1364386116650;;;64.91666666666667;;
2013-03-27 13:08:36:0733;1364386116733;178.0;;;;
2013-03-27 13:08:36:0799;1364386116799;;;;;64
2013-03-27 13:08:36:0968;1364386116968;178.0;;;;
2013-03-27 13:08:37:0000;1364386117000;;5.7777777777777715;;;
2013-03-27 13:08:37:0000;1364386117000;;;65.73444444444445;;
2013-03-27 13:08:37:0150;1364386117150;;;;;65
2013-03-27 13:08:37:0206;1364386117206;177.4;;;;
2013-03-27 13:08:37:0350;1364386117350;;4.7777777777777715;;;
2013-03-27 13:08:37:0350;1364386117350;;;66.54222222222222;;
2013-03-27 13:08:37:0444;1364386117444;177.2;;;;
2013-03-27 13:08:37:0488;1364386117488;;;;;66
2013-03-27 13:08:37:0682;1364386117682;177.3;;;;
2013-03-27 13:08:37:0688;1364386117688;;3.7777777777777715;;;
2013-03-27 13:08:37:0688;1364386117688;;;67.34;;
2013-03-27 13:08:37:0846;1364386117846;;;;;67
2013-03-27 13:08:37:0918;1364386117918;177.65;;;;
2013-03-27 13:08:38:0046;1364386118046;;2.7777777777777715;;;
2013-03-27 13:08:38:0046;1364386118046;;;68.12777777777778;;
2013-03-27 13:08:38:0167;1364386118167;177.4;;;;
2013-03-27 13:08:38:0202;1364386118202;;;;;68
2013-03-27 13:08:38:0396;1364386118396;177.9;;;;
2013-03-27 13:08:38:0402;1364386118402;;1.7777777777777715;;;
2013-03-27 13:08:38:0402;1364386118402;;;68.90555555555555;;
2013-03-27 13:08:38:0596;1364386118596;;;;;68
2013-03-27 13:08:38:0637;1364386118637;177.7;;;;
2013-03-27 13:08:38:0796;1364386118796;;1.7777777777777715;;;
2013-03-27 13:08:38:0796;1364386118796;;;68.92333333333333;;
2013-03-27 13:08:38:0873;1364386118873;177.55;;;;
2013-03-27 13:08:38:0934;1364386118934;;;;;68
2013-03-27 13:08:39:0112;1364386119112;177.5;;;;
2013-03-27 13:08:39:0134;1364386119134;;1.7777777777777715;;;
2013-03-27 13:08:39:0134;1364386119134;;;68.94111111111111;;
2013-03-27 13:08:39:0274;1364386119274;;;;;68
2013-03-27 13:08:39:0350;1364386119350;177.5;;;;
2013-03-27 13:08:39:0475;1364386119475;;1.7777777777777715;;;
2013-03-27 13:08:39:0475;1364386119475;;;68.9588888888889;;
2013-03-27 13:08:39:0601;1364386119601;177.5;;;;
2013-03-27 13:08:39:0654;1364386119654;;;;;68
2013-03-27 13:08:39:0826;1364386119826;177.4;;;;
2013-03-27 13:08:39:0854;1364386119854;;1.7777777777777715;;;
2013-03-27 13:08:39:0854;1364386119854;;;68.97666666666666;;
2013-03-27 13:08:40:0006;1364386120006;;;;;68
2013-03-27 13:08:40:0069;1364386120069;177.6;;;;
2013-03-27 13:08:40:0207;1364386120207;;1.7777777777777715;;;
2013-03-27 13:08:40:0207;1364386120207;;;68.99444444444444;;
2013-03-27 13:08:40:0300;1364386120300;177.5;;;;
2013-03-27 13:08:40:0358;1364386120358;;;;;68
2013-03-27 13:08:40:0538;1364386120538;177.3;;;;
2013-03-27 13:08:40:0558;1364386120558;;1.7777777777777715;;;
2013-03-27 13:08:40:0558;1364386120558;;;69.01222222222222;;
2013-03-27 13:08:40:0744;1364386120744;;;;;69
2013-03-27 13:08:40:0781;1364386120781;177.3;;;;
2013-03-27 13:08:40:0944;1364386120944;;0.7777777777777715;;;
2013-03-27 13:08:40:0944;1364386120944;;;69.78;;
2013-03-27 13:08:41:0018;1364386121018;177.5;;;;
2013-03-27 13:08:41:0102;1364386121102;;;;;69
2013-03-27 13:08:41:0255;1364386121255;177.3;;;;
2013-03-27 13:08:41:0302;1364386121302;;0.7777777777777715;;;
2013-03-27 13:08:41:0302;1364386121302;;;69.78777777777778;;
2013-03-27 13:08:41:0463;1364386121463;;;;;69
2013-03-27 13:08:41:0493;1364386121493;177.2;;;;
2013-03-27 13:08:41:0664;1364386121664;;0.7777777777777715;;;
2013-03-27 13:08:41:0664;1364386121664;;;69.79555555555555;;
2013-03-27 13:08:41:0730;1364386121730;177.3;;;;
2013-03-27 13:08:41:0810;1364386121810;;;;;69
2013-03-27 13:08:41:0968;1364386121968;177.8;;;;
2013-03-27 13:08:42:0010;1364386122010;;0.7777777777777715;;;
2013-03-27 13:08:42:0010;1364386122010;;;69.80333333333333;;
2013-03-27 13:08:42:0148;1364386122148;;;;;69
2013-03-27 13:08:42:0206;1364386122206;178.3;;;;
2013-03-27 13:08:42:0348;1364386122348;;-0.11111111111111427;;;
2013-03-27 13:08:42:0348;1364386122348;;;69.58888888888889;;
2013-03-27 13:08:42:0443;1364386122443;177.9;;;;
2013-03-27 13:08:42:0484;1364386122484;;;;;69
2013-03-27 13:08:42:0683;1364386122683;177.35;;;;
2013-03-27 13:08:42:0684;1364386122684;;0.7777777777777715;;;
2013-03-27 13:08:42:0684;1364386122684;;;69.81;;
2013-03-27 13:08:42:0834;1364386122834;;;;;69
2013-03-27 13:08:42:0924;1364386122924;179.85;;;;
2013-03-27 13:08:43:0034;1364386123034;;-1.0;;;
2013-03-27 13:08:43:0034;1364386123034;;;69.37333333333333;;
2013-03-27 13:08:43:0160;1364386123160;181.0;;;;
2013-03-27 13:08:43:0188;1364386123188;;;;;69
2013-03-27 13:08:43:0388;1364386123388;;-1.75555555555556;;;
2013-03-27 13:08:43:0388;1364386123388;;;69.17444444444445;;
2013-03-27 13:08:43:0400;1364386123400;180.85;;;;
2013-03-27 13:08:43:0533;1364386123533;;;;;69
2013-03-27 13:08:43:0637;1364386123637;185.55;;;;
2013-03-27 13:08:43:0733;1364386123733;;-5.533333333333331;;;
2013-03-27 13:08:43:0733;1364386123733;;;68.21244444444444;;
2013-03-27 13:08:43:0874;1364386123874;197.3;;;;
2013-03-27 13:08:43:0880;1364386123880;;;;;68
2013-03-27 13:08:44:0086;1364386124086;;-13.600000000000001;;;
2013-03-27 13:08:44:0086;1364386124086;;;65.14044444444444;;
2013-03-27 13:08:44:0111;1364386124111;201.15;;;;
2013-03-27 13:08:44:0238;1364386124238;;;;;65
2013-03-27 13:08:44:0350;1364386124350;209.95;;;;
2013-03-27 13:08:44:0441;1364386124441;;-19.666666666666664;;;
2013-03-27 13:08:44:0441;1364386124441;;;60.48777777777778;;
2013-03-27 13:08:44:0591;1364386124591;218.55;;;;
2013-03-27 13:08:44:0594;1364386124594;;;;;60
2013-03-27 13:08:44:0794;1364386124794;;-21.46666666666667;;;
2013-03-27 13:08:44:0794;1364386124794;;;54.841111111111104;;
2013-03-27 13:08:44:0826;1364386124826;228.25;;;;
2013-03-27 13:08:44:0931;1364386124931;;;;;54
2013-03-27 13:08:45:0068;1364386125068;239.6;;;;
2013-03-27 13:08:45:0135;1364386125135;;-20.0;;;
2013-03-27 13:08:45:0135;1364386125135;;;48.993111111111105;;
2013-03-27 13:08:45:0302;1364386125302;;;;;48
2013-03-27 13:08:45:0305;1364386125305;248.45;;;;
2013-03-27 13:08:45:0502;1364386125502;;-14.0;;;
2013-03-27 13:08:45:0502;1364386125502;;;44.29311111111111;;
2013-03-27 13:08:45:0543;1364386125543;254.85;;;;
2013-03-27 13:08:45:0718;1364386125718;;;;;44
2013-03-27 13:08:45:0781;1364386125781;260.6;;;;
2013-03-27 13:08:45:0918;1364386125918;;-10.0;;;
2013-03-27 13:08:45:0918;1364386125918;;;41.15311111111111;;
2013-03-27 13:08:46:0018;1364386126018;264.8;;;;
2013-03-27 13:08:46:0068;1364386126068;;;;;41
2013-03-27 13:08:46:0256;1364386126256;266.2;;;;
2013-03-27 13:08:46:0268;1364386126268;;-7.0;;;
2013-03-27 13:08:46:0268;1364386126268;;;38.80311111111111;;
2013-03-27 13:08:46:0418;1364386126418;;;;;38
2013-03-27 13:08:46:0494;1364386126494;267.65;;;;
2013-03-27 13:08:46:0618;1364386126618;;-4.0;;;
2013-03-27 13:08:46:0618;1364386126618;;;36.48311111111111;;
2013-03-27 13:08:46:0732;1364386126732;270.1;;;;
2013-03-27 13:08:46:0804;1364386126804;;;;;36
2013-03-27 13:08:46:0971;1364386126971;271.7;;;;
2013-03-27 13:08:47:0014;1364386127014;;-2.0;;;
2013-03-27 13:08:47:0014;1364386127014;;;34.94311111111111;;
2013-03-27 13:08:47:0152;1364386127152;;;;;34
2013-03-27 13:08:47:0212;1364386127212;272.2;;;;
2013-03-27 13:08:47:0352;1364386127352;;0.0;;;
2013-03-27 13:08:47:0352;1364386127352;;;33.42311111111111;;
2013-03-27 13:08:47:0448;1364386127448;272.3;;;;
2013-03-27 13:08:47:0701;1364386127701;272.6;;;;
2013-03-27 13:08:47:0736;1364386127736;;;;;33
2013-03-27 13:08:47:0936;1364386127936;272.5;;;;
2013-03-27 13:08:47:0938;1364386127938;;0.0;;;
2013-03-27 13:08:47:0938;1364386127938;;;33.42311111111111;;
2013-03-27 13:08:48:0162;1364386128162;271.8;;;;
2013-03-27 13:08:48:0292;1364386128292;;;;;33
2013-03-27 13:08:48:0400;1364386128400;271.5;;;;
2013-03-27 13:08:48:0493;1364386128493;;0.0;;;
2013-03-27 13:08:48:0493;1364386128493;;;33.42311111111111;;
2013-03-27 13:08:48:0637;1364386128637;271.75;;;;
2013-03-27 13:08:48:0876;1364386128876;271.25;;;;
2013-03-27 13:08:48:0920;1364386128920;;;;;33
2013-03-27 13:08:49:0113;1364386129113;271.4;;;;
2013-03-27 13:08:49:0120;1364386129120;;0.0;;;
2013-03-27 13:08:49:0120;1364386129120;;;33.42311111111111;;
2013-03-27 13:08:49:0355;1364386129355;271.5;;;;
2013-03-27 13:08:49:0453;1364386129453;;;;;33
2013-03-27 13:08:49:0592;1364386129592;271.5;;;;
2013-03-27 13:08:49:0653;1364386129653;;0.0;;;
2013-03-27 13:08:49:0653;1364386129653;;;33.42311111111111;;
2013-03-27 13:08:49:0830;1364386129830;271.5;;;;
2013-03-27 13:08:50:0052;1364386130052;;;;;33
2013-03-27 13:08:50:0068;1364386130068;271.5;;;;
2013-03-27 13:08:50:0252;1364386130252;;0.0;;;
2013-03-27 13:08:50:0252;1364386130252;;;33.42311111111111;;
2013-03-27 13:08:50:0305;1364386130305;271.5;;;;
2013-03-27 13:08:50:0544;1364386130544;271.5;;;;
2013-03-27 13:08:50:0597;1364386130597;;;;;33
2013-03-27 13:08:50:0780;1364386130780;271.5;;;;
2013-03-27 13:08:50:0797;1364386130797;;0.0;;;
2013-03-27 13:08:50:0797;1364386130797;;;33.42311111111111;;
2013-03-27 13:08:51:0019;1364386131019;271.6;;;;
2013-03-27 13:08:51:0118;1364386131118;;;;;33
2013-03-27 13:08:51:0260;1364386131260;271.5;;;;
2013-03-27 13:08:51:0319;1364386131319;;0.0;;;
2013-03-27 13:08:51:0319;1364386131319;;;33.42311111111111;;
2013-03-27 13:08:51:0500;1364386131500;271.5;;;;
2013-03-27 13:08:51:0672;1364386131672;;;;;33
2013-03-27 13:08:51:0739;1364386131739;271.5;;;;
2013-03-27 13:08:51:0872;1364386131872;;0.0;;;
2013-03-27 13:08:51:0872;1364386131872;;;33.42311111111111;;
2013-03-27 13:08:51:0976;1364386131976;271.6;;;;
2013-03-27 13:08:52:0195;1364386132195;;;;;33
2013-03-27 13:08:52:0212;1364386132212;271.5;;;;
2013-03-27 13:08:52:0396;1364386132396;;0.0;;;
2013-03-27 13:08:52:0396;1364386132396;;;33.42311111111111;;
2013-03-27 13:08:52:0449;1364386132449;271.5;;;;
2013-03-27 13:08:52:0716;1364386132716;271.6;;;;
2013-03-27 13:08:52:0795;1364386132795;;;;;33
2013-03-27 13:08:52:0975;1364386132975;271.5;;;;
2013-03-27 13:08:52:0995;1364386132995;;0.0;;;
2013-03-27 13:08:52:0995;1364386132995;;;33.42311111111111;;
2013-03-27 13:08:53:0216;1364386133216;271.5;;;;
2013-03-27 13:08:53:0331;1364386133331;;;;;33
2013-03-27 13:08:53:0451;1364386133451;271.5;;;;
